sample_id,text,bias_type,bias_description,source_type,department,word_count,char_count,confidence_score,is_biased,timestamp
SAMPLE00137,I'm focusing on this month's data because that's what's happening now. Older data is outdated.,recency_bias,Giving more weight to recent events than historical data,Decision Memo,Marketing,15,94,0.622,1,2025-04-19 16:31:17
SAMPLE00138,"Most people believe customers prefer simplicity, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Email,Marketing,18,118,0.811,1,2025-02-09 16:31:17
SAMPLE00139,"Everyone's talking about employee performance lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,Operations,17,113,0.874,1,2025-01-03 16:31:17
SAMPLE00140,"If 74% of people think innovation drives success, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Engineering,17,102,0.624,1,2024-11-24 16:31:17
SAMPLE00141,"My first impression was $339k, and I can't shake that feeling even after learning new competitive analysis.",anchoring_bias,Over-reliance on the first piece of information encountered,Report,Engineering,17,107,0.715,1,2025-10-04 16:31:17
SAMPLE00142,"I saw a crisis on social media today, which makes me think we need to change strategy. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,Strategy,22,121,0.796,1,2025-10-09 16:31:17
SAMPLE00143,"Given how much countless hours we've already used, we should keep going even if trying something different makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Strategy,20,124,0.711,1,2025-03-22 16:31:17
SAMPLE00144,I knew the product success would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Marketing,15,88,0.746,1,2025-05-16 16:31:17
SAMPLE00145,I always suspected the market downturn would occur. It seems so obvious now that it happened.,hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Operations,16,93,0.298,1,2025-05-05 16:31:17
SAMPLE00146,"The data shows a pattern, though we should consider opposing views. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Meeting Note,Marketing,18,112,0.218,0,2025-01-26 16:31:17
SAMPLE00147,Look at the latest data - it clearly shows obvious trend. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Marketing,19,106,0.838,1,2025-01-13 16:31:17
SAMPLE00148,"After hearing about a market crash, I'm convinced customer churn is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,HR,20,117,0.9,1,2025-09-03 16:31:17
SAMPLE00149,"Since a regulatory change happened recently, I think the probability of competitive disadvantage is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,HR,19,133,0.907,1,2025-03-04 16:31:17
SAMPLE00150,"After putting in substantial capital, we have to see it through despite poor performance. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Survey Response,Operations,20,115,0.756,1,2025-01-06 16:31:17
SAMPLE00151,"The analysis presents useful insights. However, we should seek diverse perspectives before concluding.",neutral,Balanced reasoning without evident cognitive bias,Meeting Note,Finance,13,102,0.844,0,2025-03-25 16:31:17
SAMPLE00152,"Looking back, the pivot was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Decision Memo,Finance,13,82,0.348,1,2025-05-03 16:31:17
SAMPLE00153,"The trend is clearly toward decentralization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Sales,17,94,0.759,1,2025-08-17 16:31:17
SAMPLE00154,"I've always said data-driven decisions work best, and the new report confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Survey Response,Marketing,21,125,0.847,1,2024-11-08 16:31:17
SAMPLE00155,"Given how much significant resources we've already used, we should keep going even if trying something different makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Sales,20,130,0.967,1,2025-09-22 16:31:17
SAMPLE00156,"The initial estimate was $163k, so I think $188k is reasonable even though new data suggests $287k.",anchoring_bias,Over-reliance on the first piece of information encountered,Decision Memo,HR,17,99,0.852,1,2025-07-10 16:31:17
SAMPLE00157,"Everyone's talking about technology adoption lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Report,Operations,17,112,0.572,1,2025-10-19 16:31:17
SAMPLE00158,I knew improve would happen because the latest report. This just proves what I've always believed about strategic planning.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Product,19,123,0.534,1,2025-07-20 16:31:17
SAMPLE00159,I knew fail would happen because the new analysis. This just proves what I've always believed about market trends.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Finance,19,114,0.523,1,2025-04-07 16:31:17
SAMPLE00160,This research validates what I already knew: experience beats credentials. Other studies are probably flawed.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Email,Finance,15,109,0.498,1,2025-08-26 16:31:17
SAMPLE00161,"I just read about a market crash, so I'm very concerned about security threats. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Survey Response,HR,20,116,0.856,1,2025-10-04 16:31:17
SAMPLE00162,"I've always said data-driven decisions work best, and the new study confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,Strategy,21,124,0.579,1,2025-05-09 16:31:17
SAMPLE00163,"Based on what happened {timeframe}, I predict {outcome}. Long-term trends don't matter as much.",recency_bias,Giving more weight to recent events than historical data,Survey Response,HR,14,95,0.824,1,2024-12-13 16:31:17
SAMPLE00164,It was clear that customers left was coming. Anyone could have predicted it based on market conditions.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Engineering,17,103,0.862,1,2025-10-20 16:31:17
SAMPLE00165,"Given how much significant resources we've already used, we should keep going even if trying something different makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Decision Memo,Product,20,130,0.746,1,2025-10-20 16:31:17
SAMPLE00166,"I just read about a supply chain disruption, so I'm very concerned about market volatility. It seems to be happening everywhere.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Sales,21,128,0.687,1,2025-04-17 16:31:17
SAMPLE00167,"The original forecast said 430 units, so anything close to that seems acceptable to me.",anchoring_bias,Over-reliance on the first piece of information encountered,Chat Message,Engineering,15,87,0.79,1,2025-05-03 16:31:17
SAMPLE00168,Look at the latest study - it clearly shows strong pattern. Anyone who disagrees is just ignoring the facts.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Survey Response,Product,19,108,0.717,1,2025-05-27 16:31:17
SAMPLE00169,"I've spent 8 months on this, so I can't quit now. That would mean all that effort was wasted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Chat Message,Engineering,19,93,0.716,1,2025-05-12 16:31:17
SAMPLE00170,I knew decline would happen because the recent data. This just proves what I've always believed about risk management.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Sales,19,118,0.745,1,2025-05-05 16:31:17
SAMPLE00171,I knew the product success would happen all along. The signs were obvious in retrospect.,hindsight_bias,Believing past events were more predictable than they actually were,Report,Marketing,15,88,0.829,1,2025-07-10 16:31:17
SAMPLE00172,We've committed $285k and 36 months to this approach. Changing course now would mean admitting it was wrong.,sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Meeting Note,HR,18,108,0.732,1,2025-03-25 16:31:17
SAMPLE00173,"Looking back, the launch was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Product,13,83,0.898,1,2025-07-03 16:31:17
SAMPLE00174,"The trend is clearly toward platform business models. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Marketing,19,102,0.814,1,2025-06-26 16:31:17
SAMPLE00175,"While initial findings suggests a significant effect, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Email,Engineering,15,111,0.676,0,2025-08-11 16:31:17
